time_step,month,day_type,hour,minutes,passengers_from_trains_15min,background_pedestrians_15min,passengers_expected_15min,people_detected,arriving_trains,departing_trains,minutes_to_next_train,available
10708,4,2,14,0,107.1000,29.1800,136.2800,1,1,1,4,1
10709,4,2,14,15,37.1000,27.5000,64.6000,1,3,3,1,1
10710,4,2,14,30,113.4000,35.2900,148.6900,1,1,1,12,1
10711,4,2,14,45,64.5000,39.5200,104.0200,1,4,4,2,1
10712,4,2,15,0,57.8000,21.6000,79.4000,1,2,2,2,1
10713,4,2,15,15,101.5000,19.5700,121.0700,1,2,2,3,1
10714,4,2,15,30,60.5000,26.4900,86.9900,1,3,3,9,1
10715,4,2,15,45,27.6000,21.2400,48.8400,1,2,2,2,1
10716,4,2,16,0,88.2000,27.6900,115.8900,1,1,1,4,1
10717,4,2,16,15,28.8000,30.5900,59.3900,1,3,3,1,1
10718,4,2,16,30,32.8000,33.6600,66.4600,1,1,1,12,1
10719,4,2,16,45,59.1000,28.3300,87.4300,1,1,1,3,1
10720,4,2,17,0,58.2000,33.9900,92.1900,1,2,2,2,1
10721,4,2,17,15,85.3000,24.6100,109.9100,1,2,2,3,1
10722,4,2,17,30,66.9000,35.1400,102.0400,1,3,3,4,1
10723,4,2,17,45,31.0000,35.3700,66.3700,1,2,2,2,1
10724,4,2,18,0,95.4000,46.5700,141.9700,1,1,1,9,1
10725,4,2,18,15,100.9300,37.9800,138.9100,1,3,3,2,1
10726,4,2,18,30,97.9000,39.7300,137.6300,1,3,3,4,1
10727,4,2,18,45,131.9000,33.0800,164.9800,1,3,3,3,1
10728,4,2,19,0,34.8000,29.5300,64.3300,1,4,4,4,1
10729,4,2,19,15,181.6800,37.5200,219.2000,1,1,1,4,1
10730,4,2,19,30,119.7000,34.4000,154.1000,1,5,5,4,1
10731,4,2,19,45,118.6000,47.2700,165.8700,1,3,3,3,1
10732,4,2,20,0,61.7500,34.5900,96.3400,1,3,3,6,1
10733,4,2,20,15,170.7000,34.4700,205.1700,1,2,2,3,1
10734,4,2,20,30,58.0000,31.9600,89.9600,1,5,5,2,1
10735,4,2,20,45,59.7000,19.3200,79.0200,1,2,2,3,1
10736,4,2,21,0,73.6000,33.7200,107.3200,1,2,2,4,1
10737,4,2,21,15,79.9000,23.3700,103.2700,1,3,3,3,1
10738,4,2,21,30,50.8000,25.8000,76.6000,1,3,3,7,1
10739,4,2,21,45,26.2000,21.5000,47.7000,1,2,2,2,1
10740,4,2,22,0,51.8000,22.9200,74.7200,1,1,1,12,1
10741,4,2,22,15,50.3000,20.4300,70.7300,1,2,2,5,1
10742,4,2,22,30,26.3000,17.5200,43.8200,1,2,2,1,1
10743,4,2,22,45,24.0000,18.8200,42.8200,1,1,1,3,1
10744,4,2,23,0,24.3000,18.7800,43.0800,1,1,1,12,1
10745,4,2,23,15,100.7000,14.8400,115.5400,1,1,1,7,1
10746,4,2,23,30,26.1000,14.5900,40.6900,1,4,4,1,1
10747,4,2,23,45,0.0000,12.8800,12.8800,1,1,1,2,1
10748,4,2,24,0,47.1000,6.4400,53.5400,1,0,0,22,1
10749,4,2,24,15,74.0000,8.7800,82.7800,1,2,2,7,1
10750,4,2,24,30,79.3000,9.4400,88.7400,1,3,3,1,1
10751,4,2,24,45,0.0000,10.4800,10.4800,1,3,3,3,1
10752,4,3,1,0,25.7000,3.3100,29.0100,1,0,0,17,1
10753,4,3,1,15,0.0000,4.1600,4.1600,1,1,1,2,1
10754,4,3,1,30,0.0000,4.5600,4.5600,1,0,0,33,1
10755,4,3,1,45,44.2000,5.0000,49.2000,1,0,0,18,1
10756,4,3,2,0,0.0000,0.9800,0.9800,1,2,2,3,1
10757,4,3,2,15,0.0000,0.9800,0.9800,1,0,0,240,1
10758,4,3,2,30,0.0000,1.0600,1.0600,1,0,0,232,1
10759,4,3,2,45,0.0000,0.8600,0.8600,1,0,0,217,1
10760,4,3,3,0,0.0000,0.0000,0.0000,0,0,0,202,1
10761,4,3,3,15,0.0000,0.0000,0.0000,0,0,0,187,1
10762,4,3,3,30,0.0000,0.0000,0.0000,0,0,0,172,1
10763,4,3,3,45,0.0000,0.0000,0.0000,0,0,0,157,1
10764,4,3,4,0,0.0000,0.0000,0.0000,0,0,0,142,1
10765,4,3,4,15,0.0000,0.0000,0.0000,0,0,0,127,1
10766,4,3,4,30,0.0000,0.0000,0.0000,0,0,0,112,1
10767,4,3,4,45,0.0000,0.0000,0.0000,0,0,0,97,1
10768,4,3,5,0,0.0000,0.0000,0.0000,0,0,0,82,1
10769,4,3,5,15,0.0000,0.0000,0.0000,0,0,0,67,1
10770,4,3,5,30,0.0000,0.0000,0.0000,0,0,0,52,1
10771,4,3,5,45,0.0000,0.0000,0.0000,0,0,0,37,1
10772,4,3,6,0,50.8000,14.1500,64.9500,1,0,0,22,1
10773,4,3,6,15,0.0000,15.0300,15.0300,1,2,2,7,1
10774,4,3,6,30,26.4000,16.2400,42.6400,1,0,0,18,1
10775,4,3,6,45,29.4000,12.9100,42.3100,1,1,1,3,1
10776,4,3,7,0,72.1000,17.1900,89.2900,1,1,1,12,1
10777,4,3,7,15,106.1000,21.4600,127.5600,1,2,2,6,1
10778,4,3,7,30,190.2000,23.8200,214.0200,1,3,3,3,1
10779,4,3,7,45,40.4000,22.7500,63.1500,1,5,5,2,1
10780,4,3,8,0,104.9000,30.4900,135.3900,1,1,1,12,1
10781,4,3,8,15,148.4000,28.3300,176.7300,1,3,3,3,1
10782,4,3,8,30,181.8000,33.3300,215.1300,1,4,4,4,1
10783,4,3,8,45,105.6000,42.0400,147.6400,1,5,5,3,1
10784,4,3,9,0,95.6000,52.5700,148.1700,1,3,3,2,1
10785,4,3,9,15,139.0000,48.3400,187.3400,1,3,3,2,1
10786,4,3,9,30,139.9000,49.2400,189.1400,1,4,4,4,1
10787,4,3,9,45,72.4000,41.9800,114.3800,1,4,4,3,1
10788,4,3,10,0,97.7000,24.0100,121.7100,1,2,2,7,1
10789,4,3,10,15,105.3000,30.2800,135.5800,1,3,3,2,1
10790,4,3,10,30,70.7000,31.2400,101.9400,1,3,3,7,1
10791,4,3,10,45,76.9000,30.0800,106.9800,1,2,2,2,1
10792,4,3,11,0,28.7000,27.7300,56.4300,1,2,2,7,1
10793,4,3,11,15,91.3000,29.3200,120.6200,1,1,1,12,1
10794,4,3,11,30,91.4000,31.0200,122.4200,1,3,3,9,1
10795,4,3,11,45,64.9000,26.3500,91.2500,1,3,3,7,1
10796,4,3,12,0,56.9000,19.6500,76.5500,1,2,2,4,1
10797,4,3,12,15,57.6000,25.5100,83.1100,1,2,2,3,1
10798,4,3,12,30,26.5000,27.6800,54.1800,1,2,2,9,1
10799,4,3,12,45,62.3000,32.5400,94.8400,1,1,1,8,1
10800,4,3,13,0,58.1000,27.4400,85.5400,1,2,2,2,1
10801,4,3,13,15,143.3000,32.3100,175.6100,1,2,2,3,1
10802,4,3,13,30,85.9000,31.3100,117.2100,1,4,4,4,1
10803,4,3,13,45,34.0000,30.2000,64.2000,1,3,3,2,1
10804,4,3,14,0,102.0000,34.1900,136.1900,1,1,1,4,1
10805,4,3,14,15,34.1000,27.0300,61.1300,1,3,3,1,1
10806,4,3,14,30,130.5000,27.4100,157.9100,1,1,1,12,1
10807,4,3,14,45,73.5000,29.9500,103.4500,1,4,4,2,1
10808,4,3,15,0,58.4000,24.8600,83.2600,1,2,2,2,1
10809,4,3,15,15,90.5000,29.6000,120.1000,1,2,2,3,1
10810,4,3,15,30,59.3000,24.5600,83.8600,1,3,3,9,1
10811,4,3,15,45,31.9000,28.4300,60.3300,1,2,2,2,1
10812,4,3,16,0,94.8000,27.0900,121.8900,1,1,1,4,1
10813,4,3,16,15,32.0000,28.3900,60.3900,1,3,3,1,1
10814,4,3,16,30,30.5000,25.6000,56.1000,1,1,1,12,1
10815,4,3,16,45,65.7000,26.1000,91.8000,1,1,1,3,1
10816,4,3,17,0,56.6000,35.5000,92.1000,1,2,2,2,1
10817,4,3,17,15,87.3000,36.0600,123.3600,1,2,2,3,1
10818,4,3,17,30,56.3000,34.9800,91.2800,1,3,3,4,1
10819,4,3,17,45,28.9000,43.9500,72.8500,1,2,2,2,1
10820,4,3,18,0,122.7000,36.1800,158.8800,1,1,1,9,1
10821,4,3,18,15,101.2700,42.0900,143.3600,1,3,3,2,1
10822,4,3,18,30,83.3000,32.4700,115.7700,1,3,3,4,1
10823,4,3,18,45,148.7000,44.8700,193.5700,1,3,3,3,1
10824,4,3,19,0,35.3000,37.4700,72.7700,1,4,4,4,1
10825,4,3,19,15,181.9800,43.1200,225.1000,1,1,1,4,1
10826,4,3,19,30,103.2000,42.4900,145.6900,1,5,5,4,1
10827,4,3,19,45,111.4000,46.9000,158.3000,1,3,3,3,1
10828,4,3,20,0,64.8500,34.3900,99.2400,1,3,3,6,1
10829,4,3,20,15,159.1000,34.1500,193.2500,1,2,2,3,1
10830,4,3,20,30,68.1000,45.5800,113.6800,1,5,5,2,1
10831,4,3,20,45,60.1000,39.1000,99.2000,1,2,2,3,1
10832,4,3,21,0,80.8000,25.1900,105.9900,1,2,2,4,1
10833,4,3,21,15,76.3000,26.4700,102.7700,1,3,3,3,1
10834,4,3,21,30,53.8000,34.2900,88.0900,1,3,3,7,1
10835,4,3,21,45,25.6000,26.5300,52.1300,1,2,2,2,1
10836,4,3,22,0,51.9000,17.9300,69.8300,1,1,1,12,1
10837,4,3,22,15,44.9000,17.9500,62.8500,1,2,2,5,1
10838,4,3,22,30,26.4000,18.3500,44.7500,1,2,2,1,1
10839,4,3,22,45,22.6000,18.2200,40.8200,1,1,1,3,1
10840,4,3,23,0,24.9000,12.1200,37.0200,1,1,1,12,1
10841,4,3,23,15,101.3000,12.4700,113.7700,1,1,1,7,1
10842,4,3,23,30,21.8000,13.1300,34.9300,1,4,4,1,1
10843,4,3,23,45,0.0000,16.3300,16.3300,1,1,1,2,1
10844,4,3,24,0,45.8000,8.4900,54.2900,1,0,0,22,1
10845,4,3,24,15,72.2000,8.7200,80.9200,1,2,2,7,1
10846,4,3,24,30,73.1000,10.7100,83.8100,1,3,3,1,1
10847,4,3,24,45,0.0000,10.7500,10.7500,1,3,3,3,1
10848,4,4,1,0,23.8000,4.7900,28.5900,1,0,0,17,1
10849,4,4,1,15,0.0000,4.5300,4.5300,1,1,1,2,1
10850,4,4,1,30,0.0000,4.3500,4.3500,1,0,0,33,1
10851,4,4,1,45,43.9000,5.5200,49.4200,1,0,0,18,1
10852,4,4,2,0,0.0000,0.9700,0.9700,1,2,2,3,1
10853,4,4,2,15,0.0000,0.9400,0.9400,1,0,0,240,1
10854,4,4,2,30,0.0000,0.8800,0.8800,1,0,0,232,1
10855,4,4,2,45,0.0000,0.8800,0.8800,1,0,0,217,1
10856,4,4,3,0,0.0000,0.0000,0.0000,0,0,0,202,1
10857,4,4,3,15,0.0000,0.0000,0.0000,0,0,0,187,1
10858,4,4,3,30,0.0000,0.0000,0.0000,0,0,0,172,1
10859,4,4,3,45,0.0000,0.0000,0.0000,0,0,0,157,1
10860,4,4,4,0,0.0000,0.0000,0.0000,0,0,0,142,1
10861,4,4,4,15,0.0000,0.0000,0.0000,0,0,0,127,1
10862,4,4,4,30,0.0000,0.0000,0.0000,0,0,0,112,1
10863,4,4,4,45,0.0000,0.0000,0.0000,0,0,0,97,1
10864,4,4,5,0,0.0000,0.0000,0.0000,0,0,0,82,1
10865,4,4,5,15,0.0000,0.0000,0.0000,0,0,0,67,1
10866,4,4,5,30,0.0000,0.0000,0.0000,0,0,0,52,1
10867,4,4,5,45,0.0000,0.0000,0.0000,0,0,0,37,1
10868,4,4,6,0,60.2000,11.1700,71.3700,1,0,0,22,1
10869,4,4,6,15,0.0000,13.6200,13.6200,1,2,2,7,1
10870,4,4,6,30,26.5000,14.9400,41.4400,1,0,0,18,1
10871,4,4,6,45,26.7000,13.0300,39.7300,1,1,1,3,1
10872,4,4,7,0,73.9000,24.8200,98.7200,1,1,1,12,1
10873,4,4,7,15,116.9000,24.5600,141.4600,1,2,2,6,1
10874,4,4,7,30,173.8000,27.2900,201.0900,1,3,3,3,1
10875,4,4,7,45,39.7000,15.9200,55.6200,1,5,5,2,1
10876,4,4,8,0,111.5000,41.2500,152.7500,1,1,1,12,1
10877,4,4,8,15,163.7000,43.0300,206.7300,1,3,3,3,1
10878,4,4,8,30,185.6000,29.9700,215.5700,1,4,4,4,1
10879,4,4,8,45,109.8000,32.5200,142.3200,1,5,5,3,1
10880,4,4,9,0,106.2000,37.0800,143.2800,1,3,3,2,1
10881,4,4,9,15,151.5000,37.8500,189.3500,1,3,3,2,1
10882,4,4,9,30,139.4000,39.4300,178.8300,1,4,4,4,1
10883,4,4,9,45,78.0000,44.0500,122.0500,1,4,4,3,1
10884,4,4,10,0,114.4000,36.7200,151.1200,1,2,2,7,1
10885,4,4,10,15,106.2000,37.7700,143.9700,1,3,3,2,1
10886,4,4,10,30,67.0000,28.4200,95.4200,1,3,3,7,1
10887,4,4,10,45,75.8000,28.3800,104.1800,1,2,2,2,1
10888,4,4,11,0,27.7000,32.9300,60.6300,1,2,2,7,1
10889,4,4,11,15,91.7000,30.1700,121.8700,1,1,1,12,1
10890,4,4,11,30,91.9000,27.8400,119.7400,1,3,3,9,1
10891,4,4,11,45,56.1000,29.4500,85.5500,1,3,3,7,1
10892,4,4,12,0,56.1000,27.3800,83.4800,1,2,2,4,1
10893,4,4,12,15,63.6000,29.6600,93.2600,1,2,2,3,1
10894,4,4,12,30,28.0000,26.1100,54.1100,1,2,2,9,1
10895,4,4,12,45,64.7000,28.6100,93.3100,1,1,1,8,1
10896,4,4,13,0,63.7000,23.2000,86.9000,1,2,2,2,1
10897,4,4,13,15,109.4000,26.9000,136.3000,1,2,2,3,1
10898,4,4,13,30,90.7000,26.9500,117.6500,1,4,4,4,1
10899,4,4,13,45,31.7000,28.3200,60.0200,1,3,3,2,1
10900,4,4,14,0,89.9000,25.8300,115.7300,1,1,1,4,1
10901,4,4,14,15,28.5000,27.6000,56.1000,1,3,3,1,1
10902,4,4,14,30,142.3000,23.1900,165.4900,1,1,1,12,1
10903,4,4,14,45,61.8000,32.4700,94.2700,1,4,4,2,1
10904,4,4,15,0,66.1000,27.1600,93.2600,1,2,2,2,1
10905,4,4,15,15,88.2000,20.4700,108.6700,1,2,2,3,1
10906,4,4,15,30,63.4000,24.0600,87.4600,1,3,3,9,1
10907,4,4,15,45,28.4000,28.8900,57.2900,1,2,2,2,1
10908,4,4,16,0,91.3000,25.2600,116.5600,1,1,1,4,1
10909,4,4,16,15,26.4000,24.6300,51.0300,1,3,3,1,1
10910,4,4,16,30,29.7000,27.1900,56.8900,1,1,1,12,1
10911,4,4,16,45,60.5000,28.9200,89.4200,1,1,1,3,1
10912,4,4,17,0,54.2000,27.4600,81.6600,1,2,2,2,1
10913,4,4,17,15,93.9000,37.8900,131.7900,1,2,2,3,1
10914,4,4,17,30,57.1000,30.8000,87.9000,1,3,3,4,1
10915,4,4,17,45,29.2000,34.9100,64.1100,1,2,2,2,1
10916,4,4,18,0,108.5000,42.2700,150.7700,1,1,1,9,1
10917,4,4,18,15,106.5300,39.1400,145.6700,1,3,3,2,1
10918,4,4,18,30,116.9000,35.9700,152.8700,1,3,3,4,1
10919,4,4,18,45,136.6000,40.6800,177.2800,1,3,3,3,1
10920,4,4,19,0,33.2000,55.9700,89.1700,1,4,4,4,1
10921,4,4,19,15,174.3200,35.8100,210.1300,1,1,1,4,1
10922,4,4,19,30,109.3000,56.4200,165.7200,1,5,5,4,1
10923,4,4,19,45,97.7000,43.2500,140.9500,1,3,3,3,1
10924,4,4,20,0,61.6000,37.7000,99.3000,1,3,3,6,1
10925,4,4,20,15,153.9000,31.3900,185.2900,1,2,2,3,1
10926,4,4,20,30,75.5000,33.1600,108.6600,1,5,5,2,1
10927,4,4,20,45,65.8000,34.6700,100.4700,1,2,2,3,1
10928,4,4,21,0,78.0000,23.1900,101.1900,1,2,2,4,1
10929,4,4,21,15,78.1000,26.6400,104.7400,1,3,3,3,1
10930,4,4,21,30,50.0000,25.8200,75.8200,1,3,3,7,1
10931,4,4,21,45,24.2000,35.1300,59.3300,1,2,2,2,1
10932,4,4,22,0,47.9000,16.5000,64.4000,1,1,1,12,1
10933,4,4,22,15,59.0000,20.3100,79.3100,1,2,2,5,1
10934,4,4,22,30,24.6000,20.7400,45.3400,1,2,2,1,1
10935,4,4,22,45,25.8000,16.7900,42.5900,1,1,1,3,1
10936,4,4,23,0,23.5000,16.5500,40.0500,1,1,1,12,1
10937,4,4,23,15,95.1000,14.1000,109.2000,1,1,1,7,1
10938,4,4,23,30,22.9000,9.3900,32.2900,1,4,4,1,1
10939,4,4,23,45,0.0000,16.4800,16.4800,1,1,1,2,1
10940,4,4,24,0,49.1000,7.4900,56.5900,1,0,0,22,1
10941,4,4,24,15,78.0000,7.5900,85.5900,1,2,2,7,1
10942,4,4,24,30,71.6000,9.9300,81.5300,1,3,3,1,1
10943,4,4,24,45,0.0000,8.5300,8.5300,1,3,3,3,1
10944,4,8,1,0,25.7000,3.1300,28.8300,1,0,0,17,1
10945,4,8,1,15,0.0000,3.2500,3.2500,1,1,1,2,1
10946,4,8,1,30,0.0000,2.4800,2.4800,1,0,0,33,1
10947,4,8,1,45,50.5000,3.0800,53.5800,1,0,0,18,1
10948,4,8,2,0,0.0000,0.4900,0.4900,0,2,2,3,1
10949,4,8,2,15,0.0000,0.7300,0.7300,1,0,0,240,1
10950,4,8,2,30,0.0000,0.4900,0.4900,0,0,0,232,1
10951,4,8,2,45,0.0000,0.6300,0.6300,1,0,0,217,1
10952,4,8,3,0,0.0000,0.0000,0.0000,0,0,0,202,1
10953,4,8,3,15,0.0000,0.0000,0.0000,0,0,0,187,1
10954,4,8,3,30,0.0000,0.0000,0.0000,0,0,0,172,1
10955,4,8,3,45,0.0000,0.0000,0.0000,0,0,0,157,1
10956,4,8,4,0,0.0000,0.0000,0.0000,0,0,0,142,1
10957,4,8,4,15,0.0000,0.0000,0.0000,0,0,0,127,1
10958,4,8,4,30,0.0000,0.0000,0.0000,0,0,0,112,1
10959,4,8,4,45,0.0000,0.0000,0.0000,0,0,0,97,1
10960,4,8,5,0,0.0000,0.0000,0.0000,0,0,0,82,1
10961,4,8,5,15,0.0000,0.0000,0.0000,0,0,0,67,1
10962,4,8,5,30,0.0000,0.0000,0.0000,0,0,0,52,1
10963,4,8,5,45,0.0000,0.0000,0.0000,0,0,0,37,1
10964,4,8,6,0,51.2000,7.1700,58.3700,1,0,0,22,1
10965,4,8,6,15,0.0000,6.7000,6.7000,1,2,2,7,1
10966,4,8,6,30,26.3000,7.5300,33.8300,1,0,0,18,1
10967,4,8,6,45,0.0000,5.8200,5.8200,1,1,1,3,1
10968,4,8,7,0,0.0000,13.5100,13.5100,1,0,0,33,1
10969,4,8,7,15,28.9000,13.2600,42.1600,1,0,0,18,1
10970,4,8,7,30,0.0000,13.0800,13.0800,1,1,1,3,1
10971,4,8,7,45,0.0000,12.0400,12.0400,1,0,0,38,1
10972,4,8,8,0,55.8000,26.2900,82.0900,1,0,0,23,1
10973,4,8,8,15,83.7000,22.1500,105.8500,1,2,2,8,1
10974,4,8,8,30,88.0000,17.6300,105.6300,1,3,3,4,1
10975,4,8,8,45,60.6000,21.3900,81.9900,1,3,3,2,1
10976,4,8,9,0,26.1000,26.0100,52.1100,1,2,2,7,1
10977,4,8,9,15,87.5000,21.3100,108.8100,1,1,1,6,1
10978,4,8,9,30,63.3000,27.1900,90.4900,1,3,3,4,1
10979,4,8,9,45,27.7000,24.7100,52.4100,1,2,2,8,1
10980,4,8,10,0,63.1000,11.5900,74.6900,1,1,1,9,1
10981,4,8,10,15,26.3000,18.6800,44.9800,1,2,2,2,1
10982,4,8,10,30,58.4000,16.7900,75.1900,1,1,1,7,1
10983,4,8,10,45,29.2000,19.3200,48.5200,1,2,2,2,1
10984,4,8,11,0,26.3000,17.2700,43.5700,1,1,1,7,1
10985,4,8,11,15,58.2000,15.5700,73.7700,1,1,1,12,1
10986,4,8,11,30,82.0000,18.9000,100.9000,1,2,2,9,1
10987,4,8,11,45,50.2000,14.7200,64.9200,1,3,3,7,1
10988,4,8,12,0,25.9000,16.5400,42.4400,1,2,2,4,1
10989,4,8,12,15,28.9000,16.9500,45.8500,1,1,1,11,1
10990,4,8,12,30,23.4000,14.9000,38.3000,1,1,1,9,1
10991,4,8,12,45,51.4000,16.8900,68.2900,1,1,1,8,1
10992,4,8,13,0,25.9000,15.0300,40.9300,1,2,2,4,1
10993,4,8,13,15,54.5000,15.4500,69.9500,1,1,1,12,1
10994,4,8,13,30,74.8000,13.2500,88.0500,1,2,2,9,1
10995,4,8,13,45,0.0000,17.1000,17.1000,1,3,3,2,1
10996,4,8,14,0,58.8000,17.3000,76.1000,1,0,0,16,1
10997,4,8,14,15,0.0000,19.4200,19.4200,1,2,2,1,1
10998,4,8,14,30,52.3000,18.4600,70.7600,1,0,0,17,1
10999,4,8,14,45,53.3000,15.8000,69.1000,1,2,2,2,1
11000,4,8,15,0,26.2000,12.4500,38.6500,1,2,2,4,1
11001,4,8,15,15,52.0000,16.1100,68.1100,1,1,1,11,1
11002,4,8,15,30,54.3000,17.6500,71.9500,1,2,2,9,1
11003,4,8,15,45,30.0000,16.8400,46.8400,1,2,2,2,1
11004,4,8,16,0,53.3000,17.5900,70.8900,1,1,1,4,1
11005,4,8,16,15,0.0000,14.6400,14.6400,1,2,2,1,1
11006,4,8,16,30,27.1000,14.0700,41.1700,1,0,0,18,1
11007,4,8,16,45,51.0000,13.4500,64.4500,1,1,1,3,1
11008,4,8,17,0,29.3000,19.0900,48.3900,1,2,2,4,1
11009,4,8,17,15,51.3300,19.0200,70.3500,1,1,1,11,1
11010,4,8,17,30,51.7000,19.8500,71.5500,1,2,2,4,1
11011,4,8,17,45,25.2000,18.8800,44.0800,1,2,2,2,1
11012,4,8,18,0,52.6000,22.9100,75.5100,1,1,1,9,1
11013,4,8,18,15,0.0000,20.6500,20.6500,1,2,2,2,1
11014,4,8,18,30,27.0000,26.6800,53.6800,1,0,0,18,1
11015,4,8,18,45,57.0000,23.6400,80.6400,1,1,1,3,1
11016,4,8,19,0,32.8000,24.1000,56.9000,1,2,2,4,1
11017,4,8,19,15,47.4000,21.9800,69.3800,1,1,1,4,1
11018,4,8,19,30,60.7000,19.8100,80.5100,1,2,2,7,1
11019,4,8,19,45,54.1000,29.6100,83.7100,1,2,2,3,1
11020,4,8,20,0,24.5000,22.3400,46.8400,1,2,2,6,1
11021,4,8,20,15,108.8000,15.6000,124.4000,1,1,1,3,1
11022,4,8,20,30,26.0000,22.9900,48.9900,1,4,4,2,1
11023,4,8,20,45,26.3000,23.4800,49.7800,1,1,1,3,1
11024,4,8,21,0,23.1000,15.4100,38.5100,1,1,1,6,1
11025,4,8,21,15,56.6000,18.7500,75.3500,1,1,1,6,1
11026,4,8,21,30,73.2000,15.6200,88.8200,1,2,2,9,1
11027,4,8,21,45,24.8000,11.9100,36.7100,1,3,3,2,1
11028,4,8,22,0,41.9000,11.6000,53.5000,1,1,1,12,1
11029,4,8,22,15,48.9000,11.4000,60.3000,1,2,2,5,1
11030,4,8,22,30,23.2000,10.0000,33.2000,1,2,2,9,1
11031,4,8,22,45,53.3000,11.9500,65.2500,1,1,1,3,1
11032,4,8,23,0,0.0000,6.1900,6.1900,1,2,2,4,1
11033,4,8,23,15,70.0000,9.4800,79.4800,1,0,0,16,1
11034,4,8,23,30,36.0000,7.1600,43.1600,1,3,3,1,1
11035,4,8,23,45,0.0000,7.0300,7.0300,1,2,2,2,1
11036,4,8,24,0,25.5000,4.8700,30.3700,1,0,0,22,1
11037,4,8,24,15,65.6000,5.2700,70.8700,1,1,1,7,1
11038,4,8,24,30,42.3000,5.0700,47.3700,1,3,3,1,1
11039,4,8,24,45,0.0000,4.4000,4.4000,1,2,2,3,1
11040,4,6,1,0,26.0000,3.4700,29.4700,1,0,0,17,1
11041,4,6,1,15,0.0000,3.1100,3.1100,1,1,1,2,1
11042,4,6,1,30,0.0000,3.6200,3.6200,1,0,0,33,1
11043,4,6,1,45,46.9000,4.3500,51.2500,1,0,0,18,1
11044,4,6,2,0,0.0000,0.7500,0.7500,1,2,2,3,1
11045,4,6,2,15,0.0000,0.8500,0.8500,1,0,0,240,1
11046,4,6,2,30,0.0000,0.9100,0.9100,1,0,0,232,1
11047,4,6,2,45,0.0000,0.6800,0.6800,1,0,0,217,1
11048,4,6,3,0,0.0000,0.0000,0.0000,0,0,0,202,1
11049,4,6,3,15,0.0000,0.0000,0.0000,0,0,0,187,1
11050,4,6,3,30,0.0000,0.0000,0.0000,0,0,0,172,1
11051,4,6,3,45,0.0000,0.0000,0.0000,0,0,0,157,1
11052,4,6,4,0,0.0000,0.0000,0.0000,0,0,0,142,1
11053,4,6,4,15,0.0000,0.0000,0.0000,0,0,0,127,1
11054,4,6,4,30,0.0000,0.0000,0.0000,0,0,0,112,1
11055,4,6,4,45,0.0000,0.0000,0.0000,0,0,0,97,1
11056,4,6,5,0,0.0000,0.0000,0.0000,0,0,0,82,1
11057,4,6,5,15,0.0000,0.0000,0.0000,0,0,0,67,1
11058,4,6,5,30,0.0000,0.0000,0.0000,0,0,0,52,1
11059,4,6,5,45,0.0000,0.0000,0.0000,0,0,0,37,1
11060,4,6,6,0,48.1000,7.7100,55.8100,1,0,0,22,1
11061,4,6,6,15,0.0000,8.5000,8.5000,1,2,2,7,1
11062,4,6,6,30,26.1000,6.8600,32.9600,1,0,0,18,1
11063,4,6,6,45,0.0000,10.7900,10.7900,1,1,1,3,1
11064,4,6,7,0,32.6000,20.0900,52.6900,1,0,0,21,1
11065,4,6,7,15,26.3000,16.0500,42.3500,1,1,1,6,1
11066,4,6,7,30,34.2000,16.1200,50.3200,1,1,1,3,1
11067,4,6,7,45,30.4000,18.0200,48.4200,1,1,1,3,1
11068,4,6,8,0,57.3000,34.3500,91.6500,1,1,1,12,1
11069,4,6,8,15,91.4000,29.8500,121.2500,1,2,2,8,1
11070,4,6,8,30,92.6000,25.1800,117.7800,1,3,3,4,1
11071,4,6,8,45,52.6000,21.3000,73.9000,1,3,3,2,1
11072,4,6,9,0,29.0000,26.5400,55.5400,1,2,2,7,1
11073,4,6,9,15,91.4000,32.2300,123.6300,1,1,1,6,1
11074,4,6,9,30,59.9000,28.7400,88.6400,1,3,3,4,1
11075,4,6,9,45,30.8000,32.8100,63.6100,1,2,2,8,1
11076,4,6,10,0,56.5000,22.3500,78.8500,1,1,1,9,1
11077,4,6,10,15,25.2000,20.5100,45.7100,1,2,2,2,1
11078,4,6,10,30,58.9000,20.0700,78.9700,1,1,1,7,1
11079,4,6,10,45,27.4000,30.0900,57.4900,1,2,2,2,1
11080,4,6,11,0,27.2000,23.3800,50.5800,1,1,1,7,1
11081,4,6,11,15,47.7000,25.9800,73.6800,1,1,1,12,1
11082,4,6,11,30,71.8000,22.3000,94.1000,1,2,2,9,1
11083,4,6,11,45,59.5000,19.2900,78.7900,1,3,3,7,1
11084,4,6,12,0,26.9000,24.7200,51.6200,1,2,2,4,1
11085,4,6,12,15,28.6000,20.5200,49.1200,1,1,1,11,1
11086,4,6,12,30,23.5000,21.3100,44.8100,1,1,1,9,1
11087,4,6,12,45,51.6000,20.4900,72.0900,1,1,1,8,1
11088,4,6,13,0,25.4000,12.5500,37.9500,1,2,2,4,1
11089,4,6,13,15,55.7000,27.9200,83.6200,1,1,1,12,1
11090,4,6,13,30,93.5000,24.1600,117.6600,1,2,2,9,1
11091,4,6,13,45,0.0000,23.6100,23.6100,1,3,3,2,1
11092,4,6,14,0,56.2000,22.2900,78.4900,1,0,0,16,1
11093,4,6,14,15,0.0000,23.0500,23.0500,1,2,2,1,1
