Outdoor Drybulb Temperature [C],Outdoor Relative Humidity [%],Diffuse Solar Radiation [W/m2],Direct Solar Radiation [W/m2],6h Prediction Outdoor Drybulb Temperature [C],12h Prediction Outdoor Drybulb Temperature [C],24h Prediction Outdoor Drybulb Temperature [C],6h Prediction Outdoor Relative Humidity [%],12h Prediction Outdoor Relative Humidity [%],24h Prediction Outdoor Relative Humidity [%],6h Prediction Diffuse Solar Radiation [W/m2],12h Prediction Diffuse Solar Radiation [W/m2],24h Prediction Diffuse Solar Radiation [W/m2],6h Prediction Direct Solar Radiation [W/m2],12h Prediction Direct Solar Radiation [W/m2],24h Prediction Direct Solar Radiation [W/m2]
18.00,83.75,0.00,0.00,16.74,22.20,13.27,93.65,61.80,79.83,80.50,210.86,0.00,253.52,7.38,0.00
17.26,90.38,0.00,0.00,18.32,22.24,12.03,80.63,73.83,81.78,180.50,199.04,0.00,186.27,4.00,0.00
16.81,93.62,0.00,0.00,19.30,20.95,10.61,71.97,85.47,84.64,252.52,82.86,0.00,123.83,0.30,0.00
16.45,96.50,0.00,0.00,20.53,19.65,8.71,63.95,88.11,90.57,340.48,39.89,0.00,266.09,0.00,0.00
16.11,98.00,0.00,0.00,21.93,19.49,8.53,55.32,83.64,86.35,368.93,26.56,0.00,261.39,0.00,0.00
16.06,98.00,12.50,54.75,22.97,19.44,9.51,50.30,80.09,79.07,335.98,7.46,15.44,65.67,0.00,43.88
16.91,92.38,81.62,257.06,22.49,19.10,8.53,60.59,77.41,86.76,215.33,0.00,73.33,7.53,0.00,241.83
18.28,80.88,179.94,185.69,22.24,17.31,12.38,73.79,82.82,66.75,199.15,0.00,138.01,4.00,0.00,535.37
19.36,71.62,253.75,124.44,21.24,16.58,14.14,83.79,82.79,57.84,84.62,0.00,187.26,0.30,0.00,587.91
20.64,63.38,343.56,268.50,20.00,15.78,16.17,86.05,82.81,48.07,40.91,0.00,267.80,0.00,0.00,532.31
22.14,54.38,375.44,266.00,19.73,15.87,18.57,82.26,76.74,41.33,27.03,0.00,386.00,0.00,0.00,408.41
22.95,50.38,335.44,65.56,19.54,14.73,18.99,79.54,77.51,39.65,7.51,0.00,386.78,0.00,0.00,373.47
22.73,59.38,219.81,7.69,18.96,12.99,19.00,78.21,81.54,39.48,0.00,0.00,305.03,0.00,0.00,444.12
22.25,73.75,199.25,4.00,17.65,11.60,20.22,80.91,84.45,37.71,0.00,0.00,263.87,0.00,0.00,494.66
21.48,82.12,86.38,0.31,16.86,10.31,19.75,81.20,86.51,40.28,0.00,0.00,240.77,0.00,0.00,365.31
20.29,84.00,41.94,0.00,16.03,8.96,19.71,81.41,88.98,42.71,0.00,0.00,150.08,0.00,0.00,441.02
19.93,80.88,27.50,0.00,15.58,8.53,19.21,78.37,86.37,43.50,0.00,0.00,98.05,0.00,0.00,240.55
19.62,79.00,7.56,0.00,14.41,8.85,19.23,79.38,83.16,42.27,0.00,14.78,19.59,0.00,42.00,19.45
18.84,79.00,0.00,0.00,12.84,8.85,15.58,82.40,84.88,60.42,0.00,75.07,0.00,0.00,247.57,0.00
17.94,79.00,0.00,0.00,11.38,11.77,16.53,85.79,69.93,56.80,0.00,132.47,0.00,0.00,513.90,0.00
17.10,79.62,0.00,0.00,10.17,13.86,14.03,87.45,59.05,66.21,0.00,183.66,0.00,0.00,576.61,0.00
16.24,80.00,0.00,0.00,9.09,15.98,14.59,88.18,48.73,61.84,0.00,264.34,0.00,0.00,525.43,0.00
15.34,80.00,0.00,0.00,8.53,18.04,13.55,86.37,43.04,67.71,0.00,372.28,0.00,0.00,393.90,0.00
14.13,81.25,0.00,0.00,8.52,18.89,11.26,85.20,39.95,83.45,14.45,383.95,0.00,41.06,370.73,0.00
12.72,83.25,0.00,0.00,9.00,19.39,11.03,83.94,38.43,84.20,75.94,314.11,0.00,250.44,457.34,0.00
11.20,87.12,0.00,0.00,11.46,20.35,11.21,71.53,37.36,83.10,129.71,266.47,0.00,503.17,499.52,0.00
10.04,88.38,0.00,0.00,13.72,20.24,10.88,59.65,38.95,84.04,181.86,249.91,0.00,570.96,379.18,0.00
9.20,87.38,0.00,0.00,15.89,20.09,10.92,49.05,41.61,82.66,262.61,154.41,0.00,522.00,453.76,0.00
8.53,86.38,0.00,0.00,17.77,19.36,10.49,43.89,43.06,87.62,365.42,99.09,0.00,386.64,243.08,0.00
8.24,87.25,14.12,40.12,18.83,18.56,8.63,40.10,44.51,100.00,382.54,18.74,10.54,369.37,18.60,62.37
9.14,83.00,76.81,253.31,19.59,16.15,10.62,37.90,58.15,93.69,318.65,0.00,67.14,463.95,0.00,333.50
11.20,73.12,126.94,492.44,20.42,16.09,13.19,37.18,58.71,78.82,267.76,0.00,147.29,501.95,0.00,395.43
13.60,60.25,180.06,565.31,20.49,14.33,14.85,38.28,64.86,66.91,254.49,0.00,200.85,386.12,0.00,448.50
15.81,49.38,260.88,518.56,20.29,14.06,18.29,41.05,64.36,49.87,156.58,0.00,238.13,460.13,0.00,602.86
17.54,44.75,358.56,379.38,19.43,13.04,19.52,42.84,70.36,45.39,99.60,0.00,278.26,244.35,0.00,509.83
18.79,40.25,381.12,368.00,18.23,11.59,22.55,45.63,81.60,36.81,18.31,0.00,333.87,18.17,0.00,546.77
19.76,37.38,323.19,470.56,16.44,11.22,24.29,57.02,83.10,32.61,0.00,0.00,407.59,0.00,0.00,383.66
20.48,37.00,269.06,504.38,15.87,11.04,24.42,59.66,84.11,31.38,0.00,0.00,346.44,0.00,0.00,371.12
20.70,37.62,259.06,393.06,14.48,10.69,23.31,64.18,85.21,35.03,0.00,0.00,263.38,0.00,0.00,212.30
20.45,40.50,158.75,466.50,13.80,10.55,23.71,65.62,84.96,35.02,0.00,0.00,178.04,0.00,0.00,30.65
19.49,42.62,100.12,245.62,12.79,10.22,20.50,71.68,89.37,44.15,0.00,0.00,87.59,0.00,0.00,19.55
17.94,46.75,17.88,17.75,11.75,9.32,19.51,80.68,100.00,46.03,0.00,11.11,10.29,0.00,65.78,1.65
16.68,55.88,0.00,0.00,11.31,10.95,17.77,82.55,91.59,54.25,0.00,68.79,0.00,0.00,341.69,0.00
15.68,60.62,0.00,0.00,10.96,13.25,17.80,84.61,78.47,54.22,0.00,147.96,0.00,0.00,397.22,0.00
14.61,63.50,0.00,0.00,10.59,15.24,18.80,85.79,65.14,50.67,0.00,206.77,0.00,0.00,461.72,0.00
13.57,66.88,0.00,0.00,10.37,18.17,16.38,86.10,50.31,61.53,0.00,236.09,0.00,0.00,597.71,0.00
12.57,73.00,0.00,0.00,10.09,19.87,18.48,90.25,44.32,49.84,0.00,285.51,0.00,0.00,523.11,0.00
11.89,79.75,0.00,0.00,9.66,22.25,15.63,97.85,37.65,58.71,11.40,326.84,0.00,67.49,535.26,0.00
11.39,82.00,0.00,0.00,11.11,23.67,15.88,90.55,34.18,55.20,69.62,391.14,0.00,345.79,368.17,0.00
10.89,85.12,0.00,0.00,13.28,24.05,15.43,78.29,32.25,56.32,148.29,337.78,0.00,398.11,361.84,0.00
10.51,86.38,0.00,0.00,15.43,23.55,16.31,64.26,34.45,55.38,209.73,268.00,0.00,468.33,216.03,0.00
10.21,87.25,0.00,0.00,18.11,23.25,14.92,50.53,36.26,63.48,235.08,172.52,0.00,595.14,29.70,0.00
9.97,91.12,0.00,0.00,20.04,20.95,16.93,43.79,42.82,57.28,289.13,90.58,0.00,529.74,20.21,0.00
9.96,95.50,11.69,69.19,22.09,19.69,16.45,38.08,45.46,61.20,323.32,10.42,14.94,529.51,1.67,51.08
11.25,89.50,70.44,349.88,23.36,18.40,17.11,34.97,52.00,58.91,382.92,0.00,81.44,360.43,0.00,289.20
13.31,78.12,148.62,399.00,23.87,18.19,19.46,32.68,52.80,50.29,333.45,0.00,136.93,357.20,0.00,384.09
15.60,63.38,212.69,474.94,23.67,18.43,19.43,34.17,52.08,59.19,270.31,0.00,166.86,217.89,0.00,41.52
18.06,50.75,234.06,592.56,23.02,17.04,22.83,36.88,58.89,58.93,169.76,0.00,305.80,29.23,0.00,64.47
20.19,43.25,292.75,536.38,21.17,17.81,20.87,42.16,52.48,80.22,92.07,0.00,164.14,20.55,0.00,53.17
21.96,38.50,319.81,523.75,19.78,16.24,21.80,45.17,56.36,83.85,10.49,0.00,346.93,1.68,0.00,210.32
23.10,35.75,374.69,352.69,18.72,16.21,23.15,50.88,53.97,80.48,0.00,0.00,364.47,0.00,0.00,122.19
23.71,33.12,329.12,352.56,18.38,15.83,26.47,52.09,54.79,58.62,0.00,0.00,376.86,0.00,0.00,261.12
23.77,33.88,272.62,219.75,18.25,16.17,26.79,52.79,55.94,48.26,0.00,0.00,247.35,0.00,0.00,458.90
22.82,37.50,167.00,28.75,17.37,15.42,26.00,57.57,61.36,53.76,0.00,0.00,197.17,0.00,0.00,133.57
21.36,41.50,93.56,20.88,17.48,16.34,26.17,53.80,59.89,62.07,0.00,0.00,109.01,0.00,0.00,113.47
19.86,44.88,10.56,1.69,16.55,16.14,23.66,55.18,62.60,70.61,0.00,14.62,14.76,0.00,50.01,7.86
18.99,49.75,0.00,0.00,16.37,17.10,23.99,53.36,58.95,55.21,0.00,81.37,0.00,0.00,288.97,0.00
18.55,51.38,0.00,0.00,16.04,19.54,20.50,54.02,50.02,54.89,0.00,137.69,0.00,0.00,386.20,0.00
18.09,53.50,0.00,0.00,16.10,20.09,21.17,56.22,56.66,40.22,0.00,175.49,0.00,0.00,43.66,0.00
17.65,56.25,0.00,0.00,15.67,22.21,18.49,60.31,61.78,43.48,0.00,293.43,0.00,0.00,61.86,0.00
17.19,55.12,0.00,0.00,16.05,21.37,17.25,61.19,77.55,43.38,0.00,170.45,0.00,0.00,55.21,0.00
16.81,54.00,0.00,0.00,15.99,22.41,13.85,63.30,80.49,69.50,14.47,363.52,0.00,49.48,220.38,0.00
16.51,52.75,0.00,0.00,17.09,23.81,11.53,58.98,76.99,85.40,81.34,383.58,0.00,288.86,128.59,0.00
16.21,53.25,0.00,0.00,19.58,25.90,10.99,49.89,61.25,80.40,138.06,362.53,0.00,387.25,251.18,0.00
16.04,56.50,0.00,0.00,20.42,26.52,8.59,55.39,49.26,91.80,179.81,242.65,0.00,44.74,450.17,0.00
15.88,59.25,0.00,0.00,21.90,26.08,8.90,63.20,53.44,88.44,287.25,198.36,0.00,60.55,134.38,0.00
15.80,62.50,0.00,0.00,21.62,25.93,6.54,76.22,63.16,100.00,173.60,107.23,0.00,56.23,111.61,0.00
15.86,64.00,14.31,48.94,22.72,24.28,5.53,78.80,67.75,100.00,371.82,15.47,15.71,225.41,8.24,12.46
17.09,59.00,81.31,288.75,24.15,23.65,6.89,75.24,56.60,99.17,393.14,0.00,100.68,131.80,0.00,84.12
19.61,49.75,138.44,388.31,25.61,21.09,6.97,62.56,52.75,98.98,355.36,0.00,189.09,246.22,0.00,149.43
20.70,54.12,184.12,45.81,26.38,20.53,8.18,49.75,42.24,91.44,240.29,0.00,270.10,445.81,0.00,177.63
21.64,64.62,281.06,59.25,26.12,18.33,9.18,53.28,43.99,81.82,198.96,0.00,338.64,134.78,0.00,224.30
21.83,74.88,176.75,57.25,25.81,16.76,10.40,63.71,45.00,70.28,106.33,0.00,364.96,110.68,0.00,262.13
22.98,77.12,380.12,230.44,24.58,13.91,11.89,66.31,69.19,71.74,15.83,0.00,413.93,8.43,0.00,100.65
24.43,73.50,402.69,135.00,23.48,11.94,11.27,57.30,83.07,82.52,0.00,0.00,382.23,0.00,0.00,103.28
25.36,63.88,348.19,241.25,21.39,10.82,11.35,51.69,81.45,72.66,0.00,0.00,342.79,0.00,0.00,166.01
26.26,50.25,237.94,441.44,20.21,8.91,10.50,43.24,89.77,81.36,0.00,0.00,256.46,0.00,0.00,70.70
26.16,53.12,199.56,135.19,18.25,8.46,10.03,44.25,91.41,87.90,0.00,0.00,160.66,0.00,0.00,11.44
25.71,64.25,105.44,109.75,16.52,6.83,10.61,45.81,99.64,80.28,0.00,0.00,91.12,0.00,0.00,2.80
24.85,64.88,16.19,8.62,13.94,6.16,9.88,69.03,100.00,75.40,0.00,16.48,10.34,0.00,13.08,0.19
23.34,58.00,0.00,0.00,12.14,7.02,9.03,81.91,98.27,76.50,0.00,101.62,0.00,0.00,84.90,0.00
21.64,50.62,0.00,0.00,10.73,7.55,8.81,81.98,95.18,77.98,0.00,197.67,0.00,0.00,156.22,0.00
19.94,44.25,0.00,0.00,9.07,8.67,7.38,88.76,88.47,88.21,0.00,280.17,0.00,0.00,184.25,0.00
18.18,44.50,0.00,0.00,8.24,9.67,5.21,92.90,79.16,98.13,0.00,351.29,0.00,0.00,232.68,0.00
16.31,46.62,0.00,0.00,6.98,10.81,4.53,98.63,68.33,96.92,0.00,376.35,0.00,0.00,270.32,0.00
13.97,68.88,0.00,0.00,6.47,11.77,5.60,100.00,72.37,89.89,16.86,410.40,0.00,13.38,99.80,0.00
12.31,80.75,0.00,0.00,7.08,11.52,4.97,97.83,81.07,94.88,102.09,389.46,0.00,85.30,105.24,0.00
10.65,82.50,0.00,0.00,7.84,11.68,4.64,93.28,71.02,94.06,201.96,351.30,0.00,159.61,170.13,0.00
9.21,87.75,0.00,0.00,8.91,11.17,3.71,86.98,77.80,99.73,285.21,270.04,0.00,187.57,74.45,0.00
8.05,94.38,0.00,0.00,9.91,10.68,4.99,77.83,84.14,87.51,357.62,168.96,0.00,236.87,12.03,0.00
7.10,97.62,0.00,0.00,11.01,10.64,4.18,67.36,80.14,87.65,382.05,91.28,0.00,274.41,2.81,0.00
6.74,98.00,17.25,13.69,11.71,9.86,3.76,72.68,75.51,86.73,408.64,10.33,12.47,99.37,0.19,90.48
7.14,97.38,102.56,85.69,11.65,8.95,4.40,80.35,76.94,85.90,393.08,0.00,56.13,106.21,0.00,447.69
8.09,91.38,206.25,163.00,11.85,8.33,7.19,70.20,80.86,72.93,355.56,0.00,101.08,172.19,0.00,591.99
9.12,85.50,290.25,190.88,11.50,7.12,9.47,76.03,89.92,58.84,276.83,0.00,145.05,76.32,0.00,625.55
10.12,76.50,363.94,241.06,11.01,5.59,12.95,82.26,95.63,44.65,173.10,0.00,216.50,12.32,0.00,676.15
11.19,66.38,387.75,278.50,10.65,4.76,13.47,80.07,95.40,43.78,91.36,0.00,230.25,2.81,0.00,595.16
11.66,73.00,406.88,98.94,9.85,5.02,16.73,75.56,94.00,34.65,10.32,0.00,286.74,0.19,0.00,655.22
11.76,79.62,396.69,107.19,8.91,4.61,16.88,77.16,97.44,33.35,0.00,0.00,251.69,0.00,0.00,613.96
11.99,69.38,359.81,174.25,8.09,4.35,17.73,82.31,96.09,31.72,0.00,0.00,212.22,0.00,0.00,640.07
11.79,74.25,283.62,78.19,6.99,3.86,19.57,90.77,98.67,28.21,0.00,0.00,185.55,0.00,0.00,701.96
11.29,80.38,177.25,12.62,5.78,4.45,17.50,94.37,91.19,32.50,0.00,0.00,107.02,0.00,0.00,592.05
10.66,80.00,91.44,2.81,4.87,4.00,18.56,94.64,88.76,28.70,0.00,0.00,106.17,0.00,0.00,381.93
9.84,75.62,10.31,0.19,4.72,3.81,16.96,96.06,86.42,30.63,0.00,12.52,23.26,0.00,90.80,27.64
8.88,77.38,0.00,0.00,4.43,4.85,15.64,98.72,83.26,37.00,0.00,58.09,0.00,0.00,463.38,0.00
7.88,83.75,0.00,0.00,4.20,7.44,13.85,97.10,71.71,47.18,0.00,102.89,0.00,0.00,602.56,0.00
6.88,91.62,0.00,0.00,3.94,9.83,11.09,98.15,57.42,57.43,0.00,148.93,0.00,0.00,642.27,0.00
5.94,93.12,0.00,0.00,4.17,12.71,11.14,93.04,45.45,55.69,0.00,212.88,0.00,0.00,664.83,0.00
4.97,93.88,0.00,0.00,3.91,13.97,10.81,89.32,42.33,55.48,0.00,239.03,0.00,0.00,617.86,0.00
4.47,98.12,0.00,0.00,3.84,16.37,9.01,86.27,35.57,63.31,12.54,279.81,0.00,90.96,639.39,0.00
4.28,100.00,0.00,0.00,5.08,17.06,8.13,81.94,32.92,64.73,59.08,255.06,0.00,471.22,622.20,0.00
4.08,98.12,0.00,0.00,7.56,17.89,4.69,71.11,31.36,79.41,103.79,214.73,0.00,607.84,647.66,0.00
4.00,97.62,0.00,0.00,10.01,18.94,3.06,56.71,29.61,84.31,150.87,177.90,0.00,650.64,673.01,0.00
3.94,94.88,0.00,0.00,12.58,17.84,3.37,45.85,31.75,77.75,211.06,109.73,0.00,659.16,607.05,0.00
3.84,89.88,0.00,0.00,14.22,17.91,4.10,41.60,30.16,71.07,243.42,101.68,0.00,629.21,365.78,0.00
3.86,86.12,12.56,91.12,16.19,16.41,2.77,36.04,31.94,79.87,276.34,22.41,12.68,631.48,26.63,135.81
5.28,80.62,60.06,479.06,17.15,15.07,4.25,32.71,38.63,78.15,256.75,0.00,60.56,626.32,0.00,730.40
7.66,70.50,104.69,613.12,17.97,13.59,6.10,31.18,48.09,75.81,215.99,0.00,95.88,651.46,0.00,914.92
10.16,56.00,152.81,659.00,18.63,11.64,9.28,30.30,55.34,63.05,174.08,0.00,151.53,658.53,0.00,1010.59
12.48,46.25,209.25,653.50,18.01,11.04,9.21,31.37,56.09,63.76,111.08,0.00,240.54,614.56,0.00,644.67
14.43,40.88,247.81,640.56,17.59,10.23,12.04,30.89,57.99,52.08,99.44,0.00,416.15,357.70,0.00,248.32
16.04,36.50,272.88,623.56,16.14,8.69,12.24,32.59,64.85,52.11,21.98,0.00,467.51,26.12,0.00,202.02
17.23,32.50,258.44,630.44,14.79,7.52,11.60,39.44,67.81,56.48,0.00,0.00,411.04,0.00,0.00,224.07
18.04,31.00,217.25,655.25,13.46,5.09,12.42,48.55,77.26,55.13,0.00,0.00,370.34,0.00,0.00,303.03
18.36,31.00,170.25,644.06,11.91,3.72,12.64,54.30,80.66,53.50,0.00,0.00,294.51,0.00,0.00,358.44
18.15,31.00,112.44,622.06,10.99,3.44,11.69,56.30,77.37,57.52,0.00,0.00,186.76,0.00,0.00,403.17
17.31,31.62,97.19,349.62,9.94,3.40,9.02,59.24,74.98,70.39,0.00,0.00,94.55,0.00,0.00,278.28
15.90,33.25,21.56,25.62,8.53,2.60,7.66,65.61,80.88,75.82,0.00,12.53,24.35,0.00,134.19,21.30
14.55,40.25,0.00,0.00,7.22,3.94,6.74,69.34,79.95,79.80,0.00,59.28,0.00,0.00,714.98,0.00
13.35,49.00,0.00,0.00,5.29,6.03,7.51,76.19,76.22,74.24,0.00,95.38,0.00,0.00,910.15,0.00
12.15,53.25,0.00,0.00,4.06,8.79,7.42,78.83,65.40,75.21,0.00,146.61,0.00,0.00,977.80,0.00
10.95,56.50,0.00,0.00,3.47,9.85,6.85,77.19,61.07,78.42,0.00,252.74,0.00,0.00,677.36,0.00
9.69,60.50,0.00,0.00,3.06,11.66,5.02,76.93,53.54,89.99,0.00,405.67,0.00,0.00,242.06,0.00
8.39,66.38,0.00,0.00,2.51,11.87,5.22,81.38,53.56,91.42,12.46,455.85,0.00,133.37,196.98,0.00
6.96,70.88,0.00,0.00,3.78,11.63,5.86,80.85,56.37,88.61,58.64,411.90,0.00,707.27,224.53,0.00
5.46,75.12,0.00,0.00,5.99,12.05,7.98,76.42,56.69,78.21,95.13,360.92,0.00,907.76,295.33,0.00
4.34,77.00,0.00,0.00,8.55,12.05,7.15,66.57,55.94,92.08,144.15,283.16,0.00,961.40,344.62,0.00
3.50,77.00,0.00,0.00,10.17,11.35,7.56,59.72,59.01,92.75,258.84,182.38,0.00,693.71,393.71,0.00
2.76,78.88,0.00,0.00,11.48,9.58,8.98,54.27,67.76,86.71,400.43,98.71,0.00,238.94,290.55,0.00
2.44,81.88,12.38,132.56,11.69,8.23,9.92,54.28,72.97,82.50,450.02,25.42,14.59,194.46,22.25,0.00
3.65,81.75,58.00,699.56,11.65,7.37,10.92,56.31,76.53,78.00,412.32,0.00,83.95,224.77,0.00,0.21
5.96,76.62,94.88,905.38,11.86,7.53,9.87,57.47,74.12,86.87,356.21,0.00,141.03,291.47,0.00,1.93
8.34,67.75,141.69,945.00,11.76,7.25,10.40,57.16,76.17,90.55,277.49,0.00,191.49,337.72,0.00,6.49
10.45,58.38,264.94,710.06,11.18,6.75,12.43,59.76,79.02,84.01,180.19,0.00,269.87,388.98,0.00,11.26
11.32,55.00,395.19,235.81,9.87,5.66,13.11,66.44,86.24,85.57,100.80,0.00,304.69,296.68,0.00,15.61
11.53,55.00,444.19,191.94,8.52,5.84,12.88,71.55,87.71,90.92,25.96,0.00,289.41,22.72,0.00,14.68
11.66,56.25,412.75,225.00,7.68,6.47,15.05,74.89,85.05,81.42,0.00,0.00,309.42,0.00,0.00,16.21
11.70,58.25,351.50,287.62,7.54,7.83,16.34,74.06,79.10,76.73,0.00,0.00,296.85,0.00,0.00,16.07
11.51,58.38,271.81,330.81,7.16,7.57,16.87,76.64,89.48,74.23,0.00,0.00,242.31,0.00,0.00,8.58
11.03,60.50,178.00,384.25,6.70,7.95,14.61,79.32,90.31,88.88,0.00,0.00,139.26,0.00,0.00,1.21
10.11,65.12,102.88,302.81,5.98,8.80,14.59,84.37,87.92,83.94,0.00,0.00,81.85,0.00,0.00,0.06
8.76,70.12,26.50,23.19,6.15,9.35,13.07,85.85,86.13,90.02,0.00,14.05,11.44,0.00,0.00,0.00
7.95,73.25,0.00,0.00,6.78,10.23,15.40,83.28,82.25,75.16,0.00,80.20,0.00,0.00,0.20,0.00
7.55,74.00,0.00,0.00,7.75,10.29,14.97,79.55,84.38,77.35,0.00,145.61,0.00,0.00,2.00,0.00
7.09,77.12,0.00,0.00,7.78,11.09,14.50,88.18,86.52,82.22,0.00,201.84,0.00,0.00,6.84,0.00
6.65,79.62,0.00,0.00,8.14,12.23,13.49,89.10,85.25,87.78,0.00,266.09,0.00,0.00,11.10,0.00
6.25,82.50,0.00,0.00,8.70,13.11,14.34,88.52,85.54,82.89,0.00,304.81,0.00,0.00,15.61,0.00
6.41,84.00,0.00,0.00,9.07,13.45,15.45,87.94,87.46,75.66,13.77,302.39,0.00,0.00,15.34,0.00
7.04,81.50,0.00,0.00,9.88,15.05,14.84,84.38,81.46,79.48,78.32,309.27,0.00,0.19,16.20,0.00
7.68,80.00,0.00,0.00,10.51,16.06,12.18,83.13,78.37,99.41,147.90,291.02,0.00,2.03,15.76,0.00
7.96,86.88,0.00,0.00,11.43,16.37,14.34,84.51,77.11,87.32,207.01,234.16,0.00,7.01,8.29,0.00
8.31,87.88,0.00,0.00,12.13,15.15,11.74,85.88,85.69,100.00,264.20,145.10,0.00,11.02,1.26,0.00
8.62,89.12,0.00,0.00,13.12,14.38,12.29,85.52,85.22,100.00,304.88,80.67,0.00,15.62,0.06,0.00
8.83,89.75,13.50,0.00,13.74,13.66,12.76,85.73,86.51,98.29,308.89,11.97,16.07,15.67,0.00,133.10
9.59,86.50,76.44,0.19,15.04,14.78,14.94,81.48,78.83,89.88,309.19,0.00,70.09,16.19,0.00,727.69
10.69,81.88,150.19,2.06,15.91,14.61,18.55,79.18,79.43,75.70,288.10,0.00,95.09,15.60,0.00,995.65
11.72,82.50,212.19,7.19,16.12,14.37,19.49,78.56,82.98,69.96,230.08,0.00,153.17,8.14,0.00,900.67
12.04,86.50,262.31,10.94,15.42,13.91,23.07,84.10,85.33,52.68,148.02,0.00,305.46,1.28,0.00,709.75
13.12,85.50,304.94,15.62,14.28,14.34,23.35,85.86,82.89,51.60,80.09,0.00,381.24,0.06,0.00,180.21
13.99,84.00,315.38,16.00,13.96,14.76,22.87,84.75,79.83,53.80,12.24,0.00,388.31,0.00,0.00,139.41
15.04,81.50,309.12,16.19,14.47,14.28,25.49,80.67,82.99,42.60,0.00,0.00,447.98,0.00,0.00,136.84
15.79,80.00,285.19,15.44,14.43,12.82,23.71,80.46,95.26,47.96,0.00,0.00,354.61,0.00,0.00,147.75
15.90,80.00,226.00,8.00,14.30,13.74,23.33,83.37,91.41,48.79,0.00,0.00,290.72,0.00,0.00,130.74
15.65,82.50,150.94,1.31,14.11,12.38,22.92,84.10,100.00,49.49,0.00,0.00,209.37,0.00,0.00,140.55
14.19,86.50,79.50,0.06,14.34,12.58,21.34,82.88,99.98,55.70,0.00,0.00,101.79,0.00,0.00,50.70
14.21,83.00,12.50,0.00,14.41,12.78,20.47,81.91,98.15,59.26,0.00,16.10,17.99,0.00,133.30,3.54
14.20,82.50,0.00,0.00,13.99,14.71,21.33,84.75,91.44,55.75,0.00,68.95,0.00,0.00,715.87,0.00
14.28,81.50,0.00,0.00,13.14,17.87,17.96,93.19,79.72,70.34,0.00,90.92,0.00,0.00,951.98,0.00
14.25,83.75,0.00,0.00,13.44,19.81,19.51,93.46,68.42,63.11,0.00,156.87,0.00,0.00,922.40,0.00
14.29,82.88,0.00,0.00,12.70,22.98,17.59,99.85,53.03,70.14,0.00,303.48,0.00,0.00,705.16,0.00
14.34,82.88,0.00,0.00,12.72,23.67,16.79,98.99,50.49,71.69,0.00,390.22,0.00,0.00,184.45,0.00
14.11,84.00,0.00,0.00,12.79,23.55,14.67,98.07,51.40,80.54,16.11,409.41,0.00,133.40,146.99,0.00
13.75,86.50,0.00,0.00,14.59,24.91,15.11,92.22,44.55,74.92,68.38,430.64,0.00,709.97,131.54,0.00
13.41,91.12,0.00,0.00,17.54,24.07,14.54,81.74,46.79,72.71,88.84,364.21,0.00,930.14,151.75,0.00
13.18,95.50,0.00,0.00,19.97,23.76,14.50,67.65,47.40,70.00,158.71,300.11,0.00,933.26,134.97,0.00
12.97,97.62,0.00,0.00,22.93,23.25,14.51,53.20,48.37,70.71,302.49,214.59,0.00,702.86,144.06,0.00
12.84,98.00,0.00,0.00,23.83,21.97,14.04,49.94,53.41,73.23,394.70,106.80,0.00,186.57,53.20,0.00
12.80,98.00,16.12,133.50,23.90,20.87,12.21,50.20,57.69,82.89,419.95,18.53,15.78,150.77,3.64,0.00
14.49,93.00,67.81,704.06,24.61,20.71,12.77,45.52,58.43,84.35,421.98,0.00,79.59,128.90,0.00,88.33
17.25,83.75,86.75,908.31,24.25,18.62,14.71,46.21,67.30,76.36,369.01,0.00,142.40,153.75,0.00,478.10
20.11,66.88,160.56,944.12,23.97,18.93,16.29,46.70,65.93,68.34,304.81,0.00,171.03,137.08,0.00,614.65
22.89,53.38,301.50,700.56,23.42,17.56,20.14,47.81,70.26,53.62,217.20,0.00,252.04,145.81,0.00,857.64
23.96,49.38,399.19,188.69,22.28,16.71,22.82,52.26,72.10,43.65,109.31,0.00,300.55,54.44,0.00,704.59
24.19,49.00,430.50,154.56,21.06,15.29,20.86,56.91,77.27,57.88,18.79,0.00,357.19,3.70,0.00,147.70
24.36,46.50,413.31,126.25,20.40,15.13,21.39,59.78,74.77,53.75,0.00,0.00,371.95,0.00,0.00,199.34
24.40,45.62,373.81,155.75,18.96,14.50,22.60,65.77,72.91,47.53,0.00,0.00,303.17,0.00,0.00,33.32
24.15,46.00,309.50,139.19,18.65,14.24,20.48,67.34,71.31,65.35,0.00,0.00,190.78,0.00,0.00,10.04
23.56,47.25,219.81,147.56,17.55,14.06,20.31,70.32,73.11,62.45,0.00,0.00,52.00,0.00,0.00,0.80
22.55,51.12,111.81,55.69,16.67,13.70,18.93,72.30,75.12,65.81,0.00,0.00,21.26,0.00,0.00,0.00
21.23,56.12,19.06,3.75,15.59,12.81,17.37,75.64,79.64,76.78,0.00,16.51,4.90,0.00,0.00,0.00
20.14,61.12,0.00,0.00,15.15,13.30,16.68,74.69,81.43,84.81,0.00,82.79,0.00,0.00,91.88,0.00
19.24,64.25,0.00,0.00,14.48,15.02,16.57,73.02,74.74,85.60,0.00,145.70,0.00,0.00,489.18,0.00
18.40,68.75,0.00,0.00,14.12,16.84,18.37,71.97,65.86,72.60,0.00,178.29,0.00,0.00,640.76,0.00
