Outdoor Drybulb Temperature [C],Outdoor Relative Humidity [%],Diffuse Solar Radiation [W/m2],Direct Solar Radiation [W/m2],6h Prediction Outdoor Drybulb Temperature [C],12h Prediction Outdoor Drybulb Temperature [C],24h Prediction Outdoor Drybulb Temperature [C],6h Prediction Outdoor Relative Humidity [%],12h Prediction Outdoor Relative Humidity [%],24h Prediction Outdoor Relative Humidity [%],6h Prediction Diffuse Solar Radiation [W/m2],12h Prediction Diffuse Solar Radiation [W/m2],24h Prediction Diffuse Solar Radiation [W/m2],6h Prediction Direct Solar Radiation [W/m2],12h Prediction Direct Solar Radiation [W/m2],24h Prediction Direct Solar Radiation [W/m2]
24.35,53.00,314.62,55.00,24.39,20.14,24.18,83.53,83.27,53.53,41.54,0.00,410.96,41.04,0.00,305.24
25.31,48.00,380.50,235.94,23.47,18.40,25.32,83.99,91.23,48.91,0.00,0.00,399.22,0.00,0.00,266.61
26.61,43.75,311.44,389.81,23.14,17.93,27.14,80.04,90.20,42.69,0.00,0.00,370.92,0.00,0.00,370.52
27.10,49.88,261.56,95.38,22.20,17.24,26.95,81.02,93.21,42.07,0.00,0.00,244.68,0.00,0.00,495.42
26.60,64.00,132.12,5.44,21.21,16.09,26.27,82.28,99.97,45.23,0.00,0.00,221.02,0.00,0.00,211.18
25.61,76.25,77.44,10.31,20.86,16.45,24.97,80.44,94.33,52.49,0.00,0.00,132.06,0.00,0.00,143.54
24.45,83.12,41.75,41.25,19.96,16.00,25.20,84.39,95.23,50.83,0.00,13.66,52.36,0.00,62.01,64.77
23.69,82.50,0.00,0.00,18.69,16.82,22.95,89.42,93.57,60.55,0.00,72.82,0.00,0.00,332.39,0.00
23.00,81.00,0.00,0.00,17.96,18.84,23.53,90.04,86.33,60.31,0.00,148.30,0.00,0.00,386.05,0.00
22.20,81.00,0.00,0.00,17.27,21.09,20.96,93.04,74.77,72.55,0.00,259.63,0.00,0.00,129.94,0.00
21.40,81.00,0.00,0.00,16.43,21.76,20.21,97.61,67.32,75.64,0.00,324.07,0.00,0.00,165.35,0.00
20.60,82.25,0.00,0.00,16.38,23.35,20.50,94.86,56.95,71.63,0.00,351.80,0.00,0.00,109.97,0.00
19.80,85.50,0.00,0.00,16.11,24.17,18.62,94.49,53.58,78.58,13.77,410.64,0.00,62.50,304.99,0.00
18.94,87.62,0.00,0.00,17.06,25.38,17.34,92.04,48.70,83.78,74.10,400.92,0.00,338.22,267.74,0.00
17.98,89.88,0.00,0.00,19.14,26.67,18.51,84.54,44.22,76.89,151.65,359.31,0.00,394.77,358.91,0.00
17.29,92.88,0.00,0.00,20.94,26.88,16.93,75.63,42.29,90.16,256.75,243.46,0.00,128.50,492.96,0.00
16.73,95.25,0.00,0.00,21.94,26.55,17.23,66.47,44.37,87.88,328.38,225.61,0.00,167.55,215.56,0.00
16.31,95.38,0.00,0.00,23.13,25.61,14.67,57.85,50.31,100.00,346.55,138.65,0.00,108.33,150.71,0.00
16.20,93.75,13.88,63.00,24.16,25.14,16.12,53.60,51.04,95.27,410.47,52.15,18.89,304.87,64.51,8.10
17.26,90.50,75.38,344.06,25.40,23.39,17.61,48.60,58.77,87.68,401.77,0.00,78.56,268.31,0.00,33.50
19.40,82.75,155.00,403.50,26.44,23.09,18.13,44.99,62.34,86.13,353.50,0.00,109.83,353.11,0.00,15.30
20.80,76.50,253.88,127.06,26.84,21.33,17.79,42.39,70.71,90.18,242.86,0.00,238.63,491.73,0.00,97.01
22.10,65.62,332.69,169.75,26.69,20.46,20.74,43.93,74.38,78.28,227.90,0.00,356.90,217.75,0.00,307.56
22.95,58.75,341.31,106.69,25.93,20.07,21.83,49.21,73.94,83.29,141.95,0.00,347.45,154.30,0.00,321.94
24.16,53.62,410.31,304.75,25.11,18.65,22.23,51.15,78.41,76.35,52.05,0.00,324.16,64.38,0.00,59.87
25.43,48.50,402.62,268.88,23.60,17.64,23.21,57.89,82.02,63.04,0.00,0.00,331.47,0.00,0.00,37.90
26.24,45.75,347.69,347.31,22.87,17.86,23.54,63.36,80.82,59.04,0.00,0.00,353.72,0.00,0.00,103.90
26.81,42.50,242.25,490.50,21.52,16.84,23.38,69.80,90.77,67.91,0.00,0.00,240.71,0.00,0.00,68.07
26.81,43.50,230.19,219.94,20.58,16.77,24.29,73.75,90.94,59.72,0.00,0.00,63.01,0.00,0.00,5.69
26.20,48.12,145.25,157.88,19.86,15.17,22.07,75.10,99.98,65.38,0.00,0.00,25.30,0.00,0.00,0.00
25.09,51.25,51.94,64.25,18.67,15.92,20.19,78.33,96.64,75.50,0.00,18.64,8.40,0.00,7.99,0.00
23.79,57.00,0.00,0.00,17.80,17.16,21.89,81.13,90.65,66.47,0.00,76.22,0.00,0.00,32.50,0.00
22.68,64.38,0.00,0.00,17.54,17.71,20.98,82.79,88.88,69.33,0.00,106.72,0.00,0.00,14.87,0.00
21.68,68.88,0.00,0.00,16.79,18.04,20.29,91.08,88.59,69.64,0.00,243.16,0.00,0.00,98.85,0.00
20.68,73.12,0.00,0.00,16.55,20.41,17.98,92.47,80.20,81.57,0.00,348.92,0.00,0.00,300.69,0.00
19.68,76.25,0.00,0.00,15.42,22.03,18.81,98.24,82.15,74.07,0.00,352.50,0.00,0.00,326.62,0.00
18.68,78.25,0.00,0.00,15.82,22.76,16.23,97.32,73.67,87.35,18.51,337.36,0.00,7.93,62.31,0.00
17.93,80.25,0.00,0.00,16.94,23.34,16.41,92.14,62.46,85.15,75.05,334.64,0.00,32.00,38.26,0.00
17.26,84.75,0.00,0.00,17.50,23.65,14.48,90.25,58.58,96.87,105.17,356.55,0.00,14.66,104.73,0.00
16.75,91.38,0.00,0.00,18.17,23.68,15.50,87.80,66.52,88.99,245.43,246.11,0.00,99.77,69.59,0.00
16.35,94.00,0.00,0.00,20.25,23.78,14.58,81.16,62.05,94.86,344.93,60.88,0.00,297.25,5.50,0.00
15.64,96.50,0.00,0.00,22.13,22.21,13.84,81.57,64.75,98.22,355.03,25.56,0.00,328.97,0.00,0.00
15.74,98.00,18.38,7.88,23.02,20.84,14.85,72.34,72.31,88.70,343.96,8.82,10.79,63.53,0.00,117.85
16.75,93.62,73.88,31.50,23.40,21.22,17.31,62.17,69.99,76.73,336.23,0.00,44.66,38.44,0.00,680.89
17.32,91.62,103.62,14.44,23.70,20.40,19.20,58.35,72.48,71.59,357.96,0.00,53.60,105.14,0.00,890.61
18.28,87.00,247.69,100.69,23.83,19.70,22.25,65.82,72.82,60.34,248.80,0.00,69.41,70.36,0.00,1012.57
20.11,82.12,340.94,293.81,23.53,18.20,23.84,63.21,80.35,54.09,59.81,0.00,83.12,5.41,0.00,984.99
22.21,81.00,357.56,331.31,22.28,18.22,24.42,64.44,77.54,49.91,25.68,0.00,86.64,0.00,0.00,872.99
23.25,71.00,350.56,64.75,21.16,16.61,28.43,70.72,85.11,37.82,9.04,0.00,108.25,0.00,0.00,1027.38
23.46,61.88,337.81,38.62,20.89,16.30,30.22,71.74,85.83,33.91,0.00,0.00,108.65,0.00,0.00,1053.25
23.75,58.12,359.38,105.56,20.11,15.02,28.87,74.05,93.37,37.66,0.00,0.00,81.09,0.00,0.00,878.24
23.96,65.12,251.50,71.12,19.41,15.30,30.88,74.41,90.31,32.60,0.00,0.00,77.48,0.00,0.00,1000.88
23.31,64.38,58.75,5.31,18.31,14.70,30.64,79.73,94.05,32.01,0.00,0.00,60.84,0.00,0.00,898.71
22.34,64.12,25.81,0.00,17.92,14.26,30.78,79.27,95.48,29.95,0.00,0.00,55.44,0.00,0.00,754.49
21.44,69.12,9.25,0.00,16.80,14.79,29.58,84.00,89.10,31.73,0.00,10.74,34.76,0.00,117.33,430.65
20.60,73.50,0.00,0.00,16.25,16.69,27.44,86.16,80.49,38.46,0.00,42.83,0.00,0.00,653.00,0.00
19.86,75.62,0.00,0.00,15.30,18.82,24.76,91.63,73.67,49.54,0.00,52.21,0.00,0.00,867.43,0.00
19.16,76.00,0.00,0.00,15.20,21.61,24.38,90.96,63.36,51.21,0.00,66.52,0.00,0.00,970.32,0.00
18.40,79.12,0.00,0.00,14.76,23.67,24.51,93.65,54.79,49.65,0.00,82.09,0.00,0.00,972.78,0.00
17.66,81.00,0.00,0.00,14.46,25.12,23.24,94.12,47.65,53.56,0.00,91.45,0.00,0.00,921.40,0.00
16.96,82.88,0.00,0.00,14.76,28.03,20.43,89.30,38.97,63.66,10.71,105.31,0.00,117.07,999.53,0.00
16.20,86.50,0.00,0.00,16.38,29.61,20.46,82.37,35.51,63.88,41.91,104.33,0.00,639.06,1011.32,0.00
15.53,89.88,0.00,0.00,18.62,29.46,18.33,74.71,36.20,72.76,51.51,84.80,0.00,855.84,918.34,0.00
15.11,91.62,0.00,0.00,21.29,30.35,19.12,64.87,33.92,67.72,65.07,74.77,0.00,949.19,965.88,0.00
14.81,93.25,0.00,0.00,23.58,30.33,16.41,55.15,32.76,84.39,81.58,59.54,0.00,966.67,879.61,0.00
14.64,92.75,0.00,0.00,25.47,30.21,17.45,46.51,31.29,78.85,93.85,53.35,0.00,945.60,725.97,0.00
14.73,89.50,10.69,116.81,27.83,28.95,17.92,39.55,33.31,75.35,103.85,33.32,13.21,985.61,412.83,115.02
16.11,84.25,41.00,625.12,29.31,27.11,17.65,36.32,39.42,78.84,102.16,0.00,46.86,990.35,0.00,546.44
18.46,75.75,50.81,844.25,29.75,25.18,19.21,35.48,48.15,73.05,86.65,0.00,65.79,938.39,0.00,689.24
21.02,66.38,63.62,928.06,30.09,24.52,22.74,34.59,50.73,60.81,73.41,0.00,104.44,948.38,0.00,819.56
23.50,55.50,81.06,960.56,30.17,24.08,23.58,33.13,51.26,55.37,58.90,0.00,132.88,870.05,0.00,752.26
25.77,45.38,96.25,969.81,29.93,22.95,25.68,31.95,54.72,46.08,52.30,0.00,156.54,711.70,0.00,787.03
27.66,40.12,102.38,971.69,28.63,21.08,26.63,34.09,60.96,42.49,32.60,0.00,158.63,403.91,0.00,752.97
29.05,37.12,100.00,969.38,26.94,20.44,27.63,39.90,63.94,38.50,0.00,0.00,157.07,0.00,0.00,731.10
30.00,34.75,88.50,958.44,25.39,18.72,29.99,47.45,70.82,33.22,0.00,0.00,136.23,0.00,0.00,861.79
29.86,35.25,72.06,930.88,24.58,18.66,30.14,50.49,70.11,33.25,0.00,0.00,109.31,0.00,0.00,821.63
30.04,33.50,58.25,860.50,23.86,17.00,30.87,52.07,81.07,30.91,0.00,0.00,86.26,0.00,0.00,820.61
29.68,32.62,51.25,697.44,22.80,17.24,29.06,55.30,80.05,35.10,0.00,0.00,56.13,0.00,0.00,640.99
28.36,34.88,31.88,395.00,21.40,17.45,27.67,59.60,78.05,38.57,0.00,12.79,34.29,0.00,111.41,356.66
26.80,40.38,0.00,0.00,20.44,17.95,26.33,63.97,77.23,41.83,0.00,47.90,0.00,0.00,558.59,0.00
25.57,46.75,0.00,0.00,18.92,19.73,25.77,69.85,70.52,45.51,0.00,68.42,0.00,0.00,716.87,0.00
24.64,50.25,0.00,0.00,18.43,22.56,24.61,71.31,61.66,48.58,0.00,103.06,0.00,0.00,808.78,0.00
23.68,52.88,0.00,0.00,17.30,24.00,22.84,79.41,53.81,52.43,0.00,137.09,0.00,0.00,776.13,0.00
22.68,55.88,0.00,0.00,17.14,25.93,23.58,80.65,45.29,46.40,0.00,159.42,0.00,0.00,801.54,0.00
21.68,58.25,0.00,0.00,17.22,27.20,21.30,79.40,40.87,54.17,12.59,165.75,0.00,109.61,786.80,0.00
20.43,64.00,0.00,0.00,18.10,28.30,19.04,76.43,36.81,62.56,48.42,165.44,0.00,564.67,770.05,0.00
19.09,68.88,0.00,0.00,19.99,29.83,18.82,69.26,33.61,63.62,69.74,134.71,0.00,730.69,852.17,0.00
18.23,72.50,0.00,0.00,22.46,30.12,19.29,62.08,33.31,61.05,102.38,109.10,0.00,803.39,820.00,0.00
17.56,77.75,0.00,0.00,24.21,30.42,16.70,53.03,31.95,72.59,139.20,83.69,0.00,788.07,796.15,0.00
17.05,81.25,0.00,0.00,26.05,29.24,16.20,44.90,34.68,75.69,160.87,56.85,0.00,808.80,649.15,0.00
17.02,80.75,12.38,107.81,27.49,27.99,18.14,40.06,37.73,68.34,169.32,35.12,14.36,803.71,365.23,0.00
18.23,75.62,48.94,570.75,28.64,26.67,17.42,35.97,40.86,73.43,169.63,0.00,75.27,789.53,0.00,1.13
20.21,68.00,71.06,744.50,29.75,25.79,18.39,33.81,45.45,76.69,133.95,0.00,162.87,847.37,0.00,6.46
22.38,62.50,101.69,798.00,30.10,24.69,19.62,33.35,48.29,67.10,108.99,0.00,243.79,819.19,0.00,12.93
24.39,52.25,141.31,800.00,30.20,23.29,19.15,32.48,50.84,60.70,82.41,0.00,294.24,783.92,0.00,21.24
26.16,44.50,162.31,816.06,29.33,23.08,21.91,34.46,48.20,55.88,57.20,0.00,373.31,653.23,0.00,23.29
27.74,39.25,172.88,820.62,28.15,21.44,22.54,37.30,53.65,51.54,35.53,0.00,403.65,369.52,0.00,30.05
28.93,35.12,173.81,809.00,26.84,19.74,23.49,40.37,59.72,51.55,0.00,0.00,417.70,0.00,0.00,69.84
29.68,34.00,133.19,842.56,25.80,18.96,23.72,45.41,63.00,49.27,0.00,0.00,374.57,0.00,0.00,189.29
30.09,33.38,108.88,818.38,24.73,18.74,23.31,48.14,63.65,41.51,0.00,0.00,279.17,0.00,0.00,257.13
30.01,33.00,81.12,771.69,23.52,17.15,25.09,50.04,70.42,33.46,0.00,0.00,214.74,0.00,0.00,404.71
29.40,34.25,57.56,657.31,22.83,16.61,24.48,49.10,73.60,34.18,0.00,0.00,94.79,0.00,0.00,636.05
28.29,36.88,35.94,373.81,21.51,17.48,23.40,53.38,71.92,36.86,0.00,13.74,40.65,0.00,0.00,448.84
26.99,39.88,0.00,0.00,20.09,17.38,24.83,58.30,73.65,33.84,0.00,75.04,0.00,0.00,1.12,0.00
25.81,45.38,0.00,0.00,19.03,18.31,22.32,62.69,77.15,40.23,0.00,161.91,0.00,0.00,6.42,0.00
24.77,48.00,0.00,0.00,18.47,19.42,19.65,64.95,68.11,47.57,0.00,240.33,0.00,0.00,12.74,0.00
23.71,49.25,0.00,0.00,17.37,19.77,19.28,69.34,58.22,49.04,0.00,308.56,0.00,0.00,22.28,0.00
22.61,50.00,0.00,0.00,16.81,21.63,17.27,72.55,57.06,57.43,0.00,366.00,0.00,0.00,22.84,0.00
21.57,53.12,0.00,0.00,17.14,22.39,16.00,73.71,52.08,60.56,13.43,399.57,0.00,0.00,29.74,0.00
20.39,56.88,0.00,0.00,17.36,23.19,13.93,73.77,52.71,68.82,74.92,409.04,0.00,1.12,68.39,0.00
19.09,62.38,0.00,0.00,18.27,23.73,10.91,77.39,49.26,81.69,161.42,374.66,0.00,6.40,189.34,0.00
18.23,66.25,0.00,0.00,19.32,23.88,10.92,68.62,39.94,78.24,238.61,291.56,0.00,12.65,268.53,0.00
17.56,68.25,0.00,0.00,20.08,24.90,9.64,56.99,33.92,81.87,315.72,211.93,0.00,22.79,399.42,0.00
16.99,71.50,0.00,0.00,21.48,24.64,7.32,57.66,33.78,92.14,362.35,95.95,0.00,22.61,643.87,0.00
16.86,75.50,13.12,0.00,22.32,23.93,6.81,52.35,35.56,92.35,397.54,42.32,11.24,29.59,467.36,120.67
17.34,73.88,74.81,1.12,23.04,24.14,7.87,53.30,35.67,89.25,404.71,0.00,37.32,67.66,0.00,609.67
18.23,77.62,160.94,6.38,23.73,22.11,12.39,49.26,40.87,67.50,374.71,0.00,53.06,189.36,0.00,912.59
19.23,69.12,236.88,12.56,24.17,19.87,14.67,39.16,46.84,59.96,297.75,0.00,66.82,274.24,0.00,962.33
20.35,55.75,322.88,23.31,24.81,18.76,15.59,34.15,51.02,52.83,210.53,0.00,76.87,396.77,0.00,878.05
21.36,58.25,358.69,22.38,24.73,16.86,20.02,33.58,59.22,35.57,96.54,0.00,109.92,647.78,0.00,1046.63
22.26,52.62,395.50,29.44,24.20,15.32,20.58,34.90,63.84,37.41,43.16,0.00,108.66,476.62,0.00,962.92
22.91,53.88,400.38,66.94,23.80,13.39,21.77,36.59,71.72,36.34,0.00,0.00,104.23,0.00,0.00,949.25
23.73,49.25,374.75,189.38,22.00,10.96,23.22,41.18,81.41,31.81,0.00,0.00,95.85,0.00,0.00,985.92
24.41,38.38,303.94,279.94,19.98,10.27,23.24,46.48,82.18,31.33,0.00,0.00,75.16,0.00,0.00,947.35
24.73,34.38,209.12,394.12,18.49,9.10,23.16,52.01,85.25,31.32,0.00,0.00,59.73,0.00,0.00,904.83
24.80,33.38,97.12,651.69,16.66,7.52,21.52,60.11,90.88,35.69,0.00,0.00,49.98,0.00,0.00,720.92
24.43,34.25,44.00,485.88,14.97,7.15,19.50,65.48,90.23,41.34,0.00,11.53,30.11,0.00,123.71,427.12
23.51,37.50,0.00,0.00,13.11,8.49,19.28,73.17,85.63,40.89,0.00,39.13,0.00,0.00,639.24,0.00
21.91,41.50,0.00,0.00,10.99,11.99,17.10,81.26,69.50,49.75,0.00,51.66,0.00,0.00,888.42,0.00
20.07,46.12,0.00,0.00,9.95,14.43,15.56,84.15,60.98,55.16,0.00,65.76,0.00,0.00,946.98,0.00
18.27,53.00,0.00,0.00,8.84,16.13,12.86,86.93,50.91,65.85,0.00,80.12,0.00,0.00,915.24,0.00
16.48,61.00,0.00,0.00,7.62,19.36,12.26,90.25,37.41,68.07,0.00,105.21,0.00,0.00,1001.79,0.00
14.68,67.12,0.00,0.00,7.32,20.54,10.41,89.18,37.51,78.06,11.67,108.36,0.00,125.23,960.24,0.00
12.88,74.62,0.00,0.00,8.79,21.81,9.21,83.81,36.23,86.28,40.03,104.55,0.00,654.03,952.22,0.00
11.01,81.12,0.00,0.00,11.80,22.94,9.78,70.50,32.46,81.03,50.95,94.02,0.00,876.34,967.12,0.00
9.68,86.12,0.00,0.00,14.32,23.10,8.44,61.49,31.67,88.59,65.22,74.39,0.00,939.30,937.65,0.00
8.61,88.62,0.00,0.00,16.41,22.88,8.45,49.96,31.97,86.84,81.75,58.59,0.00,933.84,887.47,0.00
7.70,89.62,0.00,0.00,19.03,21.56,9.17,38.33,35.59,81.50,102.85,50.12,0.00,979.36,722.83,0.00
7.46,88.12,11.81,126.75,20.52,19.71,6.70,37.57,40.73,99.20,108.21,30.59,13.48,958.90,433.84,89.22
9.06,82.00,40.94,668.81,21.83,18.62,9.80,36.18,43.00,81.13,104.72,0.00,57.52,953.71,0.00,531.01
11.63,71.50,50.25,864.25,22.80,16.71,11.17,32.79,51.19,77.31,93.10,0.00,76.21,957.71,0.00,646.83
14.22,62.00,64.69,931.62,23.02,15.24,16.10,31.83,56.52,58.66,74.01,0.00,115.94,932.79,0.00,845.40
16.64,49.00,83.38,952.44,22.74,13.21,16.55,32.29,64.30,56.15,58.01,0.00,119.57,878.80,0.00,754.04
18.75,39.25,100.50,956.94,21.57,12.19,19.62,35.55,68.41,41.95,50.18,0.00,151.80,723.79,0.00,797.49
20.50,37.62,108.06,957.56,19.82,10.54,21.43,40.43,77.34,38.23,30.82,0.00,165.32,437.20,0.00,779.33
21.85,36.12,104.88,955.19,18.29,9.47,24.62,44.06,84.70,31.17,0.00,0.00,179.79,0.00,0.00,877.40
22.68,33.12,92.19,948.31,16.52,9.41,23.71,51.90,83.32,33.55,0.00,0.00,132.26,0.00,0.00,770.11
22.96,32.00,73.62,927.94,15.07,8.50,26.15,57.20,88.24,26.83,0.00,0.00,120.66,0.00,0.00,877.76
22.62,32.62,57.44,870.12,13.38,8.32,24.29,63.52,87.61,30.56,0.00,0.00,77.86,0.00,0.00,739.39
21.59,35.50,50.25,724.75,12.16,8.52,24.63,68.58,85.69,29.53,0.00,0.00,61.72,0.00,0.00,697.69
19.91,40.12,31.06,440.56,10.60,7.33,21.59,76.98,95.10,36.90,0.00,14.14,35.07,0.00,93.64,363.56
18.01,45.12,0.00,0.00,9.61,9.71,20.34,83.91,81.69,42.02,0.00,57.14,0.00,0.00,527.44,0.00
16.36,52.62,0.00,0.00,9.22,11.75,18.24,84.47,74.35,54.42,0.00,79.67,0.00,0.00,676.13,0.00
14.93,57.88,0.00,0.00,8.53,15.56,17.82,88.06,61.14,59.09,0.00,111.75,0.00,0.00,814.86,0.00
13.53,62.75,0.00,0.00,8.26,17.16,16.00,87.99,53.88,68.27,0.00,125.32,0.00,0.00,790.27,0.00
12.13,68.75,0.00,0.00,8.19,19.89,14.10,87.79,41.17,76.35,0.00,154.87,0.00,0.00,813.62,0.00
10.66,76.62,0.00,0.00,7.65,21.79,12.93,93.05,37.31,79.11,14.48,169.76,0.00,95.85,800.22,0.00
9.72,83.12,0.00,0.00,9.66,24.13,11.94,81.97,32.34,83.17,56.94,173.96,0.00,525.66,848.92,0.00
9.06,85.62,0.00,0.00,12.04,24.19,10.59,72.86,32.46,93.17,81.39,137.16,0.00,690.79,798.65,0.00
8.55,87.88,0.00,0.00,15.28,25.60,9.29,62.38,27.98,100.00,109.65,116.27,0.00,799.58,845.82,0.00
8.21,88.38,0.00,0.00,17.47,24.60,7.90,52.75,29.90,100.00,128.19,79.68,0.00,808.39,756.70,0.00
7.91,89.88,0.00,0.00,20.02,24.25,8.12,40.77,30.39,100.00,156.40,60.11,0.00,821.68,679.47,0.00
7.92,91.00,14.81,98.06,21.97,21.94,7.67,36.84,36.01,100.00,171.97,36.01,18.34,810.67,373.25,74.45
9.62,82.25,56.75,523.88,23.89,20.35,10.87,32.92,42.01,84.44,171.04,0.00,86.54,834.68,0.00,449.13
12.29,71.38,83.12,705.44,24.43,18.49,13.16,31.92,53.46,74.72,139.61,0.00,135.33,812.92,0.00,608.49
15.05,63.62,107.56,784.31,25.33,17.56,14.59,28.55,60.23,69.03,114.08,0.00,161.02,829.85,0.00,651.26
17.73,51.62,131.06,826.50,24.76,15.93,17.73,29.58,68.63,51.10,80.59,0.00,225.62,765.35,0.00,703.09
20.14,40.38,157.94,829.75,24.06,14.27,19.59,30.82,75.42,42.37,59.31,0.00,276.19,670.36,0.00,664.39
22.12,36.38,174.19,821.12,22.12,12.98,19.42,35.56,78.80,43.25,36.47,0.00,267.17,378.09,0.00,571.23
23.68,33.50,168.12,820.44,20.35,11.84,20.76,42.00,83.77,38.75,0.00,0.00,259.75,0.00,0.00,584.71
24.64,31.38,142.06,827.19,18.62,10.54,23.39,52.98,93.52,30.07,0.00,0.00,249.42,0.00,0.00,675.64
25.09,29.12,111.88,813.88,17.43,9.43,23.20,60.81,100.00,29.76,0.00,0.00,213.40,0.00,0.00,607.89
24.89,29.25,81.50,774.00,15.89,8.40,23.68,68.82,100.00,28.59,0.00,0.00,167.31,0.00,0.00,602.05
23.89,31.25,58.50,661.25,14.36,8.21,21.08,74.96,100.00,33.52,0.00,0.00,90.93,0.00,0.00,456.55
22.27,35.12,36.94,382.94,13.01,7.95,19.46,78.65,100.00,37.56,0.00,18.73,41.23,0.00,76.03,272.40
20.35,42.00,0.00,0.00,11.79,10.28,18.62,84.08,88.28,39.67,0.00,83.21,3.12,0.00,431.84,21.49
18.73,52.50,0.00,0.00,10.51,12.61,16.56,93.70,77.92,50.25,0.00,130.39,0.00,0.00,586.24,0.00
17.32,61.38,0.00,0.00,9.50,14.54,14.33,99.74,69.26,58.38,0.00,160.48,0.00,0.00,649.07,0.00
15.86,69.00,0.00,0.00,8.65,17.23,14.17,100.00,53.05,53.34,0.00,218.16,0.00,0.00,679.83,0.00
14.43,74.50,0.00,0.00,8.25,19.14,11.58,100.00,43.81,59.74,0.00,267.94,0.00,0.00,644.54,0.00
13.03,78.50,0.00,0.00,8.10,19.90,10.13,100.00,41.87,62.00,18.92,276.90,0.00,76.83,592.02,0.00
11.75,84.38,0.00,0.00,9.99,21.19,10.14,90.20,37.62,61.37,81.55,268.28,0.00,423.20,603.91,0.00
10.49,93.88,0.00,0.00,12.34,22.87,7.71,79.52,31.28,75.09,127.91,240.74,0.00,575.12,652.13,0.00
9.56,99.25,0.00,0.00,14.52,22.92,8.62,69.38,30.38,67.95,160.21,209.30,0.00,647.97,596.19,0.00
8.86,100.00,0.00,0.00,16.98,23.01,7.40,54.03,30.11,72.24,214.42,160.00,0.00,668.19,575.75,0.00
8.29,100.00,0.00,0.00,18.92,21.27,7.59,44.53,33.07,70.61,263.82,92.22,0.00,634.61,463.00,0.00
8.22,99.38,19.12,77.62,20.14,19.74,5.39,41.19,36.84,82.59,281.76,42.09,16.63,602.41,278.05,77.96
9.74,92.12,79.88,414.56,21.41,18.47,8.56,37.06,40.08,68.65,272.54,3.09,75.63,613.52,21.28,462.82
12.10,81.12,125.44,564.00,22.60,16.66,9.36,31.89,49.87,66.85,236.40,0.00,112.31,640.37,0.00,527.13
14.50,69.50,159.94,646.88,22.78,14.81,13.06,30.69,56.50,49.90,207.24,0.00,163.66,590.35,0.00,646.89
16.77,55.00,210.69,656.56,22.68,13.96,15.82,30.86,54.17,39.36,156.35,0.00,228.04,562.59,0.00,671.71
18.73,45.25,259.69,624.69,21.37,11.93,17.30,32.84,58.31,34.38,92.86,0.00,262.04,466.22,0.00,637.13
20.34,40.50,286.62,612.81,19.88,10.46,18.61,36.48,60.62,31.21,42.51,0.00,260.56,280.87,0.00,634.87
21.59,36.50,276.81,623.12,18.40,9.81,20.81,40.29,62.87,26.28,3.08,0.00,278.21,21.17,0.00,663.99
22.38,32.50,232.06,628.62,16.71,8.07,19.97,49.69,73.23,27.65,0.00,0.00,202.05,0.00,0.00,610.29
22.66,31.00,205.19,584.50,15.05,8.10,21.13,55.56,70.67,25.71,0.00,0.00,173.83,0.00,0.00,634.53
22.39,31.62,152.69,549.44,13.85,7.21,20.07,54.58,73.25,29.31,0.00,0.00,120.59,0.00,0.00,553.80
21.45,32.62,93.50,469.44,12.11,7.02,20.44,57.60,73.74,30.92,0.00,0.00,98.32,0.00,0.00,465.21
20.00,36.12,42.94,283.69,10.62,5.93,19.71,59.94,79.67,32.04,0.00,17.32,51.69,0.00,81.17,261.07
18.34,40.50,3.06,21.06,9.65,8.27,17.68,63.63,70.13,36.41,0.00,74.13,3.66,0.00,453.60,18.68
16.76,49.50,0.00,0.00,8.25,9.97,14.93,72.31,64.17,46.55,0.00,117.65,0.00,0.00,552.22,0.00
15.26,54.62,0.00,0.00,7.84,13.03,14.79,72.02,50.01,48.86,0.00,163.30,0.00,0.00,645.47,0.00
13.76,55.00,0.00,0.00,7.11,15.54,11.99,73.75,40.18,59.63,0.00,223.65,0.00,0.00,658.76,0.00
12.26,56.88,0.00,0.00,6.73,17.32,10.57,75.31,34.32,65.10,0.00,262.55,0.00,0.00,638.38,0.00
10.76,59.25,0.00,0.00,6.19,18.87,10.63,78.21,30.66,65.22,17.66,265.44,0.00,82.78,646.74,0.00
9.51,64.38,0.00,0.00,8.12,20.59,9.18,70.88,26.70,69.81,73.37,274.04,0.00,448.99,654.06,0.00
8.41,71.38,0.00,0.00,10.27,20.60,7.63,62.84,26.52,75.81,120.33,211.99,0.00,564.77,640.34,0.00
7.62,73.38,0.00,0.00,13.01,21.33,7.20,50.06,25.36,79.47,163.12,176.38,0.00,644.77,643.86,0.00
7.03,74.25,0.00,0.00,15.40,20.70,6.64,40.59,28.09,85.03,221.45,126.58,0.00,652.28,581.27,0.00
6.49,76.88,0.00,0.00,17.34,20.39,6.93,34.28,31.02,81.88,262.80,98.00,0.00,639.00,463.73,0.00
6.42,76.75,18.00,84.38,18.99,19.26,8.04,30.39,33.15,78.43,267.87,50.13,16.07,652.68,253.16,130.45
8.00,71.62,72.62,444.38,20.48,17.36,8.41,26.91,37.26,83.15,271.96,3.58,43.99,649.09,18.28,621.02
10.53,61.50,123.00,577.31,20.91,15.27,11.25,25.95,45.46,70.40,216.97,0.00,53.45,655.36,0.00,808.90
